Frequency (THz),n_real,n_imag
3.76216216216216,3.94825838334761,1.81104520255776e-15
3.77702702702703,3.96123016250858,5.67960312847377e-17
3.79189189189189,3.97428074971368,-4.05591776569797e-15
3.80675675675676,3.98741309715594,1.11238354050548e-15
3.82162162162162,4.00063018002863,-9.08485695225706e-16
3.83648648648649,4.01393499894491,-6.81170536732269e-16
3.85135135135135,4.02733058237795,-5.91723084382584e-16
3.86621621621622,4.04081998912539,7.23787130136244e-16
3.88108108108108,4.05440631080289,4.18754403619369e-16
3.89594594594595,4.06809267437123,2.85949929346572e-15
3.91081081081081,4.0818822447015,-1.53572365679302e-15
3.92567567567568,4.09577822718306,-1.69066444390493e-15
3.94054054054054,4.10978387037914,3.58234521633891e-15
3.95540540540541,4.12390246873474,-9.00553744165926e-17
3.97027027027027,4.138137365342,-2.56540917385382e-17
3.98513513513514,4.15249195476813,8.48529929149457e-16
4,4.16696968595121,-9.55417628413328e-16
4.01486486486486,4.18157406516932,1.18728201033358e-15
4.02972972972973,4.19630865908866,1.56122992384876e-15
4.04459459459459,4.2111770978967,4.05383103037996e-16
4.05945945945946,4.22618307852621,-1.62639560801196e-15
4.07432432432432,4.24133036797692,6.26747283499743e-16
4.08918918918919,4.25662280674112,-1.36702638872102e-15
4.10405405405405,4.27206431234044,2.61955853856679e-15
4.11891891891892,4.28765888298097,-1.64363044982612e-15
4.13378378378378,4.30341060133445,-2.27967679828831e-16
4.14864864864865,4.31932363845352,1.63303236470049e-15
4.16351351351351,4.33540225782955,7.95470636873358e-16
4.17837837837838,4.35165081960182,1.90920176855735e-15
4.19324324324324,4.36807378492772,-3.6046140854524e-15
4.20810810810811,4.38467572052355,-6.39097265145278e-16
4.22297297297297,4.40146130338662,2.5528643988915e-15
4.23783783783784,4.41843532570968,-1.58371461572175e-15
4.2527027027027,4.43560269999932,5.96929054358862e-16
