Scan Type:,SLOW
Start Pos:,4.50,End Pos:,19.50
3.1973816717019,-8,2.54,-15.9173003222264
3.20996978851962,-4.5,2.55,0.170900036001972
3.22255790533735,-3,2.56,1.44814428715751
3.23514602215507,-0.5,2.57,1.52257944817095
3.2477341389728,-4,2.58,0.330611096371831
3.26032225579052,-4.5,2.59,0.323830535957762
3.27291037260824,-7.5,2.6,0.806661414856741
3.28549848942597,-7,2.61,1.52978651913728
3.29808660624369,-7.5,2.62,1.20783012504674
3.31067472306142,-5,2.63,0.0303585345416244
3.32326283987914,-3,2.64,-0.566304755130191
3.33585095669686,-2,2.65,0.290006214224122
3.34843907351459,-4,2.66,-0.0546450978820753
3.36102719033231,-5.5,2.67,0.0309759539224149
3.37361530715004,-8,2.68,-0.224625886631833
3.38620342396776,-4.5,2.69,-1.71377908743431
3.39879154078548,-4,2.7,-4.30934758961481
3.41137965760321,-2.5,2.71,-11.5798118575385
3.42396777442093,-1.5,2.72,-23.9416629015436
3.43655589123866,-2.5,2.73,-14.8770649027219
3.44914400805638,-4.5,2.74,-5.16431523627346
3.4617321248741,-9.5,2.75,-2.99094084695008
3.47432024169183,-10,2.76,0.8482507864721
3.48690835850955,-8.5,2.77,-8.06368212566693
3.49949647532728,-7,2.78,-3.02988495000599
3.512084592145,-4.5,2.79,-0.560882769382824
3.52467270896272,-3,2.8,-1.38145467140369
3.53726082578045,-0.5,2.81,-1.5827423915448
3.54984894259817,-1.5,2.82,-1.51722222112542
3.5624370594159,-4,2.83,-2.309008991362
3.57502517623362,-6.5,2.84,-2.52696360307735
3.58761329305134,-6.5,2.85,-14.7730632142656
3.60020140986907,-7.5,2.86,-15.4528153040317
3.61278952668679,-8,2.87,-17.2060552142681
3.62537764350452,-8,2.88,-2.13056404035789
3.63796576032224,-6,2.89,-1.92911973207033
3.65055387713996,-9.5,2.9,-1.51312017754936
3.66314199395769,-11.5,2.91,-2.15273312197549
3.67573011077541,-13,2.92,-1.64091114413496
3.68831822759314,-14,2.93,-3.29118004407741
3.70090634441086,-13,2.94,-2.6235871902472
3.71349446122858,-11.5,2.95,-4.23038933187287
3.72608257804631,-9,2.96,-4.93433686163869
3.73867069486403,-6,2.97,-17.3646147282924
3.75125881168176,-6.5,2.98,-5.83249952312525
3.76384692849948,-6,2.99,-3.36275762113307
3.7764350453172,-6,3,-4.49392750219236
3.78902316213493,-6.5,3.01,-3.31197952757436
3.80161127895265,-7,3.02,-3.55889125493778
3.81419939577038,-6,3.03,-3.86944302873008
3.8267875125881,-6,3.04,-6.09257223088212
3.83937562940582,-6.5,3.05,-10.2269350705445
3.85196374622355,-6.5,3.06,-28.757242031228
3.86455186304127,-10.5,3.07,-12.7404164965195
3.87713997985899,-11,3.08,-9.21329098532575
3.88972809667672,-10.5,3.09,-7.52759154244093
3.90231621349444,-8.5,3.1,-20.2625744404543
3.91490433031217,-6,3.11,-23.5960253026701
3.92749244712989,-6,3.12,-12.0450506629765
3.94008056394761,-4,3.13,-9.30553297730775
3.95266868076534,-7,3.14,-13.6857949204247
3.96525679758306,-8,3.15,-5.15257669529709
3.97784491440079,-8,3.16,-5.62357252574072
3.99043303121851,-10.5,3.17,-4.34279811975346
4.00302114803624,-11,3.18,-5.74284546409775
4.01560926485396,-12,3.19,-8.7869002461182
4.02819738167168,-13,3.2,-9.16105451887193
4.04078549848941,-12.5,3.21,-7.74599023127146
4.05337361530713,-11.5,3.22,-11.9032689439645
4.06596173212486,-13,3.23,-18.8008885552837
4.07854984894258,-13,3.24,-14.2334519124714
4.09113796576031,-12.5,3.25,-11.6813579011858
4.10372608257803,-12,3.26,-16.0264251779262
4.11631419939576,-11.5,3.27,-13.2021191201094
4.12890231621348,-11.5,3.28,-19.8426402818775
4.1414904330312,-11,3.29,-4.80744529284894
4.15407854984893,-14,3.3,-9.70196143410466
4.16666666666665,-16.5,3.31,-13.5584820581566
4.17925478348438,-19,3.32,-7.92034636389829
4.1918429003021,-19.5,3.33,-18.9883715953544
4.20443101711983,-17,3.34,-10.3880507872062
4.21701913393755,-14,3.35,-9.52971033006061
4.22960725075527,-12,3.36,-9.15698397482185
4.242195367573,-11,3.37,-8.7618293393627
4.25478348439072,-10,3.38,-8.9643233188041
4.26737160120845,-11.5,3.39,-7.98254506611414
4.27995971802617,-12.5,3.4,-9.58869210030524
4.2925478348439,-14.5,3.41,-8.97556825674338
4.30513595166162,-13.5,3.42,-12.6993200412426
4.31772406847935,-15.5,3.43,-26.6531048626288
4.33031218529707,-17,3.44,-19.970272823966
4.34290030211479,-17,3.45,-16.2528298944348
4.35548841893252,-17,3.46,-11.6612171447602
4.36807653575024,-15.5,3.47,-11.3639544945275
4.38066465256797,-16,3.48,-7.76623998137603
4.39325276938569,-14.5,3.49,-15.1268212821662
4.40584088620342,-13.5,3.5,-10.4246492961243
4.41842900302114,-14.5,3.51,-8.76677880218012
4.43101711983887,-14,3.52,-10.6140427482929
4.44360523665659,-13,3.53,-12.2557823874107
4.45619335347431,-12,3.54,-10.6078015345318
4.46878147029204,-13,3.55,-9.47185351353632
4.48136958710976,-12.5,3.56,-11.8722398470405
4.49395770392749,-11,3.57,-10.7816362108783
4.50654582074521,-11.5,3.58,-11.8704006802618
4.51913393756294,-10.5,3.59,-12.1512551176651
4.53172205438066,-13,3.6,-17.2113889988545
4.54431017119839,-12.5,3.61,-8.59441944589702
4.55689828801611,-13,3.62,-11.527759045256
4.56948640483383,-13.5,3.63,-11.3327256510537
4.58207452165156,-16,3.64,-12.9395415847776
4.59466263846928,-13,3.65,-15.7148622777691
4.60725075528701,-13.5,3.66,-17.0455879268243
4.61983887210473,-16,3.67,-10.1664516757549
4.63242698892246,-17.5,3.68,-9.90984974982779
4.64501510574018,-18.5,3.69,-10.138252834068
4.65760322255791,-18,3.7,-17.1984856249426
4.67019133937563,-19,3.71,-21.7651494168149
4.68277945619335,-19.5,3.72,-19.0871180972619
4.69536757301108,-16.5,3.73,-13.1581604005625
4.7079556898288,-15,3.74,-13.0991000759837
4.72054380664653,-13,3.75,-14.9398106128647
4.73313192346425,-13,3.76,-17.91722852686
4.74572004028198,-13,3.77,-15.1423786655449
4.7583081570997,-14.5,3.78,-17.5226602571022
4.77089627391743,-15,3.79,-17.3958760285501
4.78348439073515,-20.5,3.8,-15.1913415314129
4.79607250755287,-21,3.81,-17.7970437879432
4.8086606243706,-14,3.82,-17.4410026793579
4.82124874118832,-13.5,3.83,-14.4850817191435
4.83383685800605,-17,3.84,-17.6549630210498
4.84642497482377,-19.5,3.85,-13.3221256517299
4.8590130916415,-23.5,3.86,-10.851191656878
4.87160120845922,-30,3.87,-16.0879289647535
4.88418932527695,-34.5,3.88,-21.187168648899
4.89677744209467,-34.5,3.89,-12.3333954047281
4.90936555891239,-30.5,3.9,-15.8577326850668
4.92195367573012,-27,3.91,-22.1995630863813
4.93454179254784,-21,3.92,-27.1517431565314
4.94712990936557,-17.5,3.93,-30.2069555950287
4.95971802618329,-13.5,3.94,-20.6838422686979
4.97230614300102,-12.5,3.95,-18.9481480837215
4.98489425981874,-12,3.96,-18.246461569882
4.99748237663646,-11.5,3.97,-27.7379254937466
5.01007049345419,-12,3.98,-31.0310156993516
5.02265861027191,-11.5,3.99,-19.3604646526408
5.03524672708964,-13.5,4,-14.4177791375043
5.04783484390736,-9.5,4.01,-12.5229758447152
5.06042296072509,-17,4.02,-18.6380319088356
5.07301107754281,-7.5,4.03,-15.8330030371336
5.08559919436054,-18.5,4.04,-17.9315030283807
5.09818731117826,-13,4.05,-20.2530608847668
5.11077542799598,-14,4.06,-26.0525149987914
5.12336354481371,-7.5,4.07,-17.4351649097313
5.13595166163143,-6,4.08,-27.7118863429589
5.14853977844916,-7,4.09,-21.3334907102853
5.16112789526688,-6.5,4.1,-18.9208083664927
5.17371601208461,-13,4.11,-23.649761167011
5.18630412890233,-14,4.12,-23.50740430422
5.19889224572006,-20,4.13,-35.02719220294
5.21148036253778,-17,4.14,-22.7883477727168
5.2240684793555,-21,4.15,-24.1913350650254
5.23665659617323,-22,4.16,-12.7449482475533
5.24924471299095,-25,4.17,-15.9259677413839
5.26183282980868,-29,4.18,-20.1183432721088
5.2744209466264,-29.5,4.19,-29.6322214582549
5.28700906344413,-28,4.2,-16.1149078686146
5.29959718026185,-26,4.21,-11.5372945647764
5.31218529707958,-21.5,4.22,-11.3122639481643
5.3247734138973,-18,4.23,-27.9703883267572
5.33736153071502,-14.5,4.24,-17.6036511194063
5.34994964753275,-11,4.25,-15.5202103514418
5.36253776435047,-8.5,4.26,-16.6154668155929
5.3751258811682,-11.5,4.27,-19.7589013897988
5.38771399798592,-10,4.28,-22.1308150444487
5.40030211480365,-8,4.29,-15.2376651329194
5.41289023162137,-10,4.3,-28.957472065561
5.4254783484391,-8.5,4.31,-33.6428844704965
5.43806646525682,-9.5,4.32,-23.219573050531
5.45065458207454,-9,4.33,-24.5090091946261
5.46324269889227,-10.5,4.34,-19.1131257309699
5.47583081570999,-11,4.35,-25.1916721502412
5.48841893252772,-12.5,4.36,-25.8850829490913
5.50100704934544,-11.5,4.37,-21.8070854202239
5.51359516616317,-13.5,4.38,-17.2845271306995
5.52618328298089,-12.5,4.39,-16.8737728089587
5.53877139979862,-13,4.4,-23.6540762206383
5.55135951661634,-12,4.41,-18.0917199417175
5.56394763343406,-12.5,4.42,-27.9190773220929
5.57653575025179,-13.5,4.43,-18.5354358340892
5.58912386706951,-14,4.44,-21.0838875350955
5.60171198388724,-14,4.45,-21.2479918421972
5.61430010070496,-11,4.46,-16.6963087728716
5.62688821752269,-11,4.47,-17.9115785769057
5.63947633434041,-8.5,4.48,-17.367604251643
5.65206445115814,-8.5,4.49,-22.0848439881573
5.66465256797586,-8,4.5,-17.0057197592008
5.67724068479358,-7,4.51,-22.1549742957711
5.68982880161131,-6,4.52,-22.7624652332198
5.70241691842903,-7.5,4.53,-25.9159791506414
5.71500503524676,-7,4.54,-26.3144376688536
5.72759315206448,-8,4.55,-23.0706439861217
5.74018126888221,-9,4.56,-27.1238317857465
5.75276938569993,-10,4.57,-21.1020973657696
5.76535750251765,-10,4.58,-22.2997258946232
5.77794561933538,-9.5,4.59,-16.8241874833505
5.7905337361531,-11.5,4.6,-25.6853354380826
5.80312185297083,-10.5,4.61,-33.1331019620934
5.81570996978855,-11.5,4.62,-32.0393629150223
5.82829808660628,-8,4.63,-23.8441172722034
5.840886203424,-8.5,4.64,-14.9005206902428
5.85347432024173,-7.5,4.65,-26.3388263580938
5.86606243705945,-9,4.66,-33.1072701972955
5.87865055387717,-9.5,4.67,-21.6983551533413
5.8912386706949,-9.5,4.68,-21.1289631986346
5.90382678751262,-11,4.69,-23.0289518899126
5.91641490433035,-10.5,4.7,-25.1371607076632
5.92900302114807,-9,4.71,-19.1823475632906
5.9415911379658,-11.5,4.72,-20.6961232082002
5.95417925478352,-10.5,4.73,-23.0138777057168
5.96676737160125,-10.5,4.74,-31.4253491459364
5.97935548841897,-9.5,4.75,-32.5020826094898
5.99194360523669,-8.5,4.76,-25.1047741714889
6.00453172205442,-8.5,4.77,-20.996171125961
6.01711983887214,-8.5,4.78,-29.8272104345151
6.02970795568987,-8,4.79,-38.4680791268834
6.04229607250759,-8.5,4.8,-22.8517557429975
6.05488418932532,-9.5,4.81,-27.4667389817319
6.06747230614304,-7,4.82,-25.8493424541665
6.08006042296077,-5,4.83,-22.6490437744904
6.09264853977849,-7.5,4.84,-35.424287207948
6.10523665659621,-7.5,4.85,-22.7713355382127
6.11782477341394,-7.5,4.86,-27.2055269382621
6.13041289023166,-5.5,4.87,-24.8469466710836
6.14300100704939,-7,4.88,-22.3335357714892
6.15558912386711,-5.5,4.89,-18.8889191970167
6.16817724068484,-6.5,4.9,-31.4391371231464
6.18076535750256,-8.5,4.91,-27.6688392507555
6.19335347432029,-8.5,4.92,-25.6951790407168
6.20594159113801,-10,4.93,-31.9840890052462
6.21852970795573,-9,4.94,-26.4451022074313
6.23111782477346,-10.5,4.95,-21.4812736550719
6.24370594159118,-14,4.96,-26.4700039779146
6.25629405840891,-15.5,4.97,-22.8042213759158
6.26888217522663,-15,4.98,-24.3295649705994
6.28147029204436,-15.5,4.99,-17.8063130680209
6.29405840886208,-13,5,-24.1056771759639
6.30664652567981,-9,5.01,-29.8164267552431
6.31923464249753,-8.5,5.02,-33.6235923237059
6.33182275931525,-7.5,5.03,-22.896200151782
6.34441087613298,-7.5,5.04,-36.2747476040032
6.3569989929507,-9,5.05,-22.4201041099996
6.36958710976843,-11,5.06,-22.5247103882717
6.38217522658615,-8.5,5.07,-30.9907504679606
6.39476334340388,-7,5.08,-22.734979354042
6.4073514602216,-5,5.09,-21.7752205015507
6.41993957703933,-3.5,5.1,-28.8778240657731
6.43252769385705,-1.5,5.11,-19.2457394830383
6.44511581067477,-1.5,5.12,-23.7957684840637
6.4577039274925,-1.5,5.13,-21.5017052714282
6.47029204431022,-1,5.14,-24.622415173438
6.48288016112795,0,5.15,-31.9419400427088
6.49546827794567,0.5,5.16,-24.8770232340441
6.5080563947634,2,5.17,-20.4077269946909
6.52064451158112,0.5,5.18,-19.8118862926637
6.53323262839884,-0.5,5.19,-21.2987263065359
6.54582074521657,-1,5.2,-20.1024998556063
6.55840886203429,-2.5,5.21,-20.8452687609688
6.57099697885202,0,5.22,-21.3765478303457
6.58358509566974,1,5.23,-24.9904319763014
6.59617321248747,2,5.24,-32.2064038475314
6.60876132930519,3,5.25,-27.8661403473932
6.62134944612292,2.5,5.26,-20.7088101196469
6.63393756294064,1,5.27,-32.8176246878166
6.64652567975836,-2.5,5.28,-24.1359639843429
6.65911379657609,-3,5.29,-23.2790331456853
6.67170191339381,-4,5.3,-20.1846898974484
6.68429003021154,-4.5,5.31,-25.5894107608498
6.69687814702926,-5,5.32,-24.8629957547053
6.70946626384699,-9,5.33,-20.5009393907859
6.72205438066471,-6.5,5.34,-32.7920611794122
6.73464249748244,-7.5,5.35,-28.4180586191706
6.74723061430016,-11,5.36,-28.8111722425142
6.75981873111788,-8.5,5.37,-25.2213578961152
6.77240684793561,-10,5.38,-27.9023548951608
6.78499496475333,-10,5.39,-25.8851311129602
6.79758308157106,-10.5,5.4,-28.7479120587853
6.81017119838878,-9.5,5.41,-26.7970829720509
6.82275931520651,-7,5.42,-29.9966406366514
6.83534743202423,-2.5,5.43,-23.5660298217962
6.84793554884196,0.5,5.44,-42.2131283131664
6.86052366565968,1,5.45,-17.7306041268048
6.8731117824774,0,5.46,-25.5090440559563
6.88569989929513,-0.5,5.47,-23.3298247917745
6.89828801611285,-2,5.48,-17.7404315570294
6.91087613293058,-1,5.49,-35.8768836023106
6.9234642497483,-1,5.5,-30.0324213091535
6.93605236656603,1,5.51,-27.6042308010351
6.94864048338375,1,5.52,-22.8480648107779
6.96122860020148,1.5,5.53,-28.471124038764
6.9738167170192,-1.5,5.54,-20.327377626128
6.98640483383692,-3,5.55,-19.8752781021567
6.99899295065465,-3,5.56,-19.7027866164159
7.01158106747237,-2.5,5.57,-25.3673413870812
7.0241691842901,-0.5,5.58,-23.899737884946
7.03675730110782,-0.5,5.59,-23.7539166538784
7.04934541792555,1,5.6,-23.5957259932875
7.06193353474327,0,5.61,-26.2790629091437
7.074521651561,0,5.62,-30.2852747988837
7.08710976837872,-1.5,5.63,-28.1913966681773
7.09969788519644,1,5.64,-24.4483455385419
7.11228600201417,2.5,5.65,-25.3066308309491
7.12487411883189,6,5.66,-32.6806653464735
7.13746223564962,6,5.67,-25.4155406943962
7.15005035246734,7,5.68,-20.2328215723491
7.16263846928507,8,5.69,-29.561205667748
7.17522658610279,7,5.7,-23.172781970007
7.18781470292052,8,5.71,-27.4767926797455
7.20040281973824,8,5.72,-17.6406745052617
7.21299093655596,5.5,5.73,-28.7266107325998
7.22557905337369,4.5,5.74,-37.2851471303441
7.23816717019141,3,5.75,-21.7925510672893
7.25075528700914,1.5,5.76,-36.7188470443111
7.26334340382686,4.5,5.77,-24.4514513972979
